# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Sun Aug  2 21:14:37 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 8.10000 4.8399734497 2.6132083006    4.516  4.387  3.4943 -0.365    8  0.856  0.402   475.23   242.40   150.93   115.74    95.74  0 -8.38e-06      0.26 6.225e-01 3.622e-01 1.638e-03 3.239e-03 5.439e-03 -1.000 1.534e-02 -6.197 2.206 1.308 -0.171 -2.692 -4.932 -7.945 -8.955 -9.439
0.0152 0.01508 8.10000 4.8399949074 2.6132084201    4.506  4.391  3.4935 -0.373    8  0.857  0.401   480.80   246.00   153.06   117.41    97.12  0 -8.83e-06      0.28 6.225e-01 3.622e-01 1.637e-03 3.242e-03 5.438e-03 -1.000 1.534e-02 -6.208 2.309 1.401 -0.092 -2.642 -4.893 -7.945 -8.962 -9.455
0.0152 0.01508 8.10000 4.8400216103 2.6132085688    4.494  4.395  3.4928 -0.381    8  0.857  0.401   485.67   249.16   154.93   118.88    98.34  0 -9.24e-06      0.30 6.225e-01 3.622e-01 1.634e-03 3.246e-03 5.438e-03 -1.000 1.534e-02 -6.217 2.400 1.485 -0.020 -2.597 -4.857 -7.944 -8.967 -9.468
0.0152 0.01508 8.10000 4.8400216103 2.6132085688    4.493  4.591  3.4659 -0.685    8  0.857  0.403   752.85   431.81   261.93   202.62   167.83  0 -7.15e-05      2.66 6.224e-01 3.622e-01 1.642e-03 3.246e-03 5.438e-03 -1.000 1.535e-02 -6.708 14.393 9.305 5.618 1.194 -1.772 -6.799 -8.570 -9.836
0.0152 0.01508 8.10000 4.8400220871 2.6132085714    4.493  4.555  3.4707 -0.630    8  0.857  0.403   695.44   390.91   238.19   183.98   152.36  0 -4.94e-05      1.76 6.224e-01 3.622e-01 1.642e-03 3.246e-03 5.438e-03 -1.000 1.535e-02 -6.619 9.858 6.517 3.623 -0.182 -2.909 -7.356 -8.858 -9.872
0.0152 0.01508 8.10000 4.8400239944 2.6132085820    4.492  4.496  3.4789 -0.538    8  0.857  0.403   609.05   331.00   203.20   156.57   129.60  0 -2.66e-05      0.90 6.224e-01 3.622e-01 1.642e-03 3.246e-03 5.438e-03 -1.000 1.535e-02 -6.470 5.495 3.730 1.618 -1.525 -3.998 -7.804 -9.036 -9.774
0.0152 0.01508 8.10000 4.8400273323 2.6132086006    4.490  4.405  3.4912 -0.398    8  0.857  0.402   497.95   257.10   159.64   122.55   101.38  0 -1.04e-05      0.34 6.224e-01 3.622e-01 1.641e-03 3.247e-03 5.438e-03 -1.000 1.535e-02 -6.244 2.618 1.677 0.139 -2.498 -4.780 -7.947 -8.986 -9.504
0.0152 0.01508 8.10000 4.8400321007 2.6132086272    4.487  4.307  3.5046 -0.247    8  0.857  0.402   400.37   195.56   122.93    93.99    77.70  2 -3.74e-06      0.11 6.224e-01 3.622e-01 1.640e-03 3.249e-03 5.438e-03 -1.000 1.535e-02 -5.999 1.383 0.413 -0.992 -3.170 -5.272 -7.822 -8.772 -9.175
0.0152 0.01508 8.10000 4.8400402069 2.6132086723    4.483  4.347  3.4991 -0.309    8  0.857  0.402   437.54   218.61   136.73   104.72    86.59  0 -5.66e-06      0.19 6.224e-01 3.622e-01 1.639e-03 3.251e-03 5.437e-03 -1.000 1.535e-02 -6.097 1.827 0.913 -0.518 -2.893 -5.080 -7.881 -8.863 -9.311
0.0152 0.01508 8.10000 4.8400506973 2.6132087307    4.478  4.375  3.4951 -0.353    8  0.857  0.402   466.39   236.86   147.60   113.18    93.61  0 -7.62e-06      0.23 6.224e-01 3.622e-01 1.638e-03 3.254e-03 5.437e-03 -1.000 1.535e-02 -6.167 2.058 1.189 -0.264 -2.744 -4.969 -7.934 -8.933 -9.404
0.0152 0.01508 8.10000 4.8400645256 2.6132088077    4.470  4.391  3.4928 -0.379    8  0.858  0.401   483.89   248.09   154.27   118.39    97.93  0 -9.04e-06      0.29 6.224e-01 3.622e-01 1.635e-03 3.257e-03 5.437e-03 -1.000 1.535e-02 -6.207 2.375 1.471 -0.028 -2.599 -4.856 -7.939 -8.960 -9.458
0.0152 0.01508 8.10000 4.8400826454 2.6132089086    4.461  4.398  3.4915 -0.393    8  0.858  0.400   493.17   254.10   157.83   121.17   100.24  0 -9.86e-06      0.33 6.224e-01 3.622e-01 1.632e-03 3.262e-03 5.437e-03 -1.000 1.536e-02 -6.226 2.544 1.621 0.098 -2.519 -4.794 -7.940 -8.972 -9.484
0.0152 0.01508 8.10000 4.8401050568 2.6132090334    4.449  4.402  3.4908 -0.401    8  0.858  0.399   498.73   257.74   159.98   122.86   101.63  0 -1.04e-05      0.34 6.224e-01 3.622e-01 1.627e-03 3.268e-03 5.436e-03 -1.000 1.536e-02 -6.236 2.646 1.714 0.177 -2.469 -4.755 -7.939 -8.979 -9.499
0.0152 0.01508 8.10000 4.8401322365 2.6132091847    4.434  4.405  3.4900 -0.408    8  0.859  0.398   503.58   260.95   161.87   124.35   102.86  0 -1.08e-05      0.36 6.224e-01 3.622e-01 1.621e-03 3.276e-03 5.436e-03 -1.000 1.536e-02 -6.243 2.731 1.793 0.245 -2.425 -4.719 -7.937 -8.983 -9.510
0.0152 0.01508 8.10000 4.8401322365 2.6132091847    4.433  4.602  3.4629 -0.713    8  0.859  0.401   780.78   452.75   273.97   212.18   175.75  0 -8.38e-05      3.08 6.223e-01 3.623e-01 1.635e-03 3.276e-03 5.435e-03 -1.000 1.537e-02 -6.734 16.511 10.617 6.551 1.848 -1.232 -6.529 -8.425 -9.807
0.0152 0.01508 8.10000 4.8401331902 2.6132091900    4.433  4.566  3.4678 -0.659    8  0.859  0.401   721.88   410.27   249.36   192.84   159.70  0 -5.81e-05      2.18 6.223e-01 3.623e-01 1.635e-03 3.276e-03 5.435e-03 -1.000 1.537e-02 -6.646 12.013 7.859 4.587 0.491 -2.351 -7.081 -8.711 -9.843
0.0152 0.01508 8.10000 4.8401346207 2.6132091980    4.432  4.507  3.4759 -0.567    8  0.859  0.401   632.46   347.47   212.78   164.15   135.88  0 -3.13e-05      1.14 6.223e-01 3.623e-01 1.634e-03 3.277e-03 5.435e-03 -1.000 1.537e-02 -6.498 6.698 4.518 2.191 -1.135 -3.677 -7.672 -8.978 -9.792
0.0152 0.01508 8.10000 4.8401379585 2.6132092165    4.430  4.417  3.4883 -0.427    8  0.859  0.401   517.40   270.00   167.22   128.53   106.33  0 -1.23e-05      0.40 6.223e-01 3.623e-01 1.634e-03 3.278e-03 5.435e-03 -1.000 1.537e-02 -6.273 2.955 1.967 0.369 -2.343 -4.652 -7.939 -9.002 -9.548
0.0152 0.01508 8.10000 4.8401432037 2.6132092457    4.426  4.319  3.5018 -0.275    8  0.859  0.400   415.59   205.02   128.56    98.41    81.36  0 -4.41e-06      0.14 6.223e-01 3.623e-01 1.632e-03 3.280e-03 5.435e-03 -1.000 1.537e-02 -6.026 1.588 0.661 -0.747 -3.019 -5.163 -7.835 -8.799 -9.222
0.0152 0.01508 8.10000 4.8401513100 2.6132092909    4.422  4.358  3.4963 -0.337    8  0.859  0.400   454.02   229.13   142.96   109.62    90.65  0 -6.66e-06      0.19 6.223e-01 3.623e-01 1.630e-03 3.283e-03 5.435e-03 -1.000 1.537e-02 -6.124 1.859 1.028 -0.391 -2.815 -5.020 -7.916 -8.901 -9.354
0.0152 0.01508 8.10000 4.8401622772 2.6132093519    4.415  4.385  3.4924 -0.381    8  0.859  0.399   483.45   247.97   154.16   118.36    97.89  0 -8.92e-06      0.29 6.223e-01 3.623e-01 1.627e-03 3.288e-03 5.435e-03 -1.000 1.538e-02 -6.193 2.386 1.497 0.002 -2.573 -4.832 -7.927 -8.949 -9.446
0.0152 0.01508 8.10000 4.8401770592 2.6132094342    4.406  4.400  3.4901 -0.406    8  0.860  0.398   501.09   259.43   160.94   123.66   102.28  0 -1.05e-05      0.35 6.223e-01 3.623e-01 1.622e-03 3.293e-03 5.434e-03 -1.000 1.538e-02 -6.231 2.698 1.773 0.233 -2.429 -4.720 -7.930 -8.974 -9.498
0.0152 0.01508 8.10000 4.8401956558 2.6132095378    4.394  4.407  3.4889 -0.419    8  0.860  0.397   510.23   265.44   164.49   126.44   104.59  0 -1.14e-05      0.38 6.223e-01 3.623e-01 1.617e-03 3.301e-03 5.434e-03 -1.000 1.538e-02 -6.249 2.852 1.895 0.322 -2.369 -4.671 -7.930 -8.985 -9.522
0.0152 0.01508 8.10000 4.8402185440 2.6132096652    4.380  4.411  3.4881 -0.427    8  0.860  0.395   515.49   268.93   166.55   128.06   105.93  0  -1.2e-05      0.40 6.223e-01 3.623e-01 1.609e-03 3.310e-03 5.434e-03 -1.000 1.538e-02 -6.257 2.943 1.969 0.375 -2.332 -4.640 -7.927 -8.989 -9.534
0.0152 0.01508 8.10000 4.8402466774 2.6132098218    4.363  4.413  3.4875 -0.433    8  0.861  0.393   519.93   271.92   168.30   129.44   107.08  0 -1.24e-05      0.41 6.223e-01 3.623e-01 1.599e-03 3.321e-03 5.433e-03 -1.000 1.538e-02 -6.263 3.022 2.034 0.422 -2.299 -4.612 -7.924 -8.992 -9.543
0.0152 0.01508 8.10000 4.8402466774 2.6132098218    4.362  4.609  3.4601 -0.739    8  0.861  0.397   806.44   472.52   285.28   221.21   183.23  0 -9.62e-05      3.63 6.222e-01 3.624e-01 1.618e-03 3.321e-03 5.433e-03 -1.000 1.540e-02 -6.753 19.275 12.307 7.713 2.688 -0.523 -6.155 -8.210 -9.728
0.0152 0.01508 8.10000 4.8402476311 2.6132098271    4.362  4.574  3.4649 -0.685    8  0.861  0.397   746.25   428.57   259.88   201.23   166.64  0  -6.7e-05      2.56 6.222e-01 3.624e-01 1.618e-03 3.321e-03 5.433e-03 -1.000 1.540e-02 -6.666 13.962 9.071 5.456 1.099 -1.847 -6.830 -8.574 -9.813
0.0152 0.01508 8.10000 4.8402490616 2.6132098351    4.361  4.515  3.4731 -0.593    8  0.861  0.397   654.07   363.03   221.79   171.32   141.81  0 -3.62e-05      1.35 6.222e-01 3.624e-01 1.617e-03 3.322e-03 5.432e-03 -1.000 1.540e-02 -6.519 7.846 5.270 2.735 -0.761 -3.371 -7.542 -8.918 -9.804
0.0152 0.01508 8.10000 4.8402523994 2.6132098537    4.358  4.426  3.4856 -0.454    8  0.861  0.397   535.40   282.17   174.35   134.18   111.00  0 -1.42e-05      0.46 6.222e-01 3.624e-01 1.616e-03 3.323e-03 5.432e-03 -1.000 1.540e-02 -6.294 3.273 2.228 0.558 -2.209 -4.540 -7.926 -9.012 -9.584
0.0152 0.01508 8.10000 4.8402581215 2.6132098855    4.355  4.327  3.4993 -0.301    8  0.861  0.396   429.57   213.85   133.79   102.55    84.77  0 -5.09e-06      0.17 6.222e-01 3.624e-01 1.614e-03 3.326e-03 5.432e-03 -1.000 1.540e-02 -6.047 1.773 0.886 -0.527 -2.881 -5.061 -7.843 -8.819 -9.259
0.0152 0.01508 8.10000 4.8402662277 2.6132099307    4.349  4.366  3.4937 -0.362    8  0.861  0.396   469.19   238.98   148.77   114.22    94.45  0 -7.68e-06      0.24 6.222e-01 3.624e-01 1.611e-03 3.330e-03 5.432e-03 -1.000 1.540e-02 -6.144 2.152 1.310 -0.144 -2.655 -4.891 -7.908 -8.913 -9.389
0.0152 0.01508 8.10000 4.8402771950 2.6132099917    4.342  4.393  3.4898 -0.406    8  0.861  0.395   499.14   258.38   160.27   123.20   101.89  0 -1.02e-05      0.35 6.222e-01 3.624e-01 1.607e-03 3.335e-03 5.432e-03 -1.000 1.540e-02 -6.212 2.688 1.781 0.246 -2.412 -4.702 -7.916 -8.958 -9.480
0.0152 0.01508 8.10000 4.8402919769 2.6132100740    4.332  4.407  3.4875 -0.431    8  0.861  0.393   516.89   270.05   167.17   128.59   106.36  0  -1.2e-05      0.40 6.222e-01 3.624e-01 1.602e-03 3.343e-03 5.432e-03 -1.000 1.541e-02 -6.249 2.983 2.010 0.409 -2.303 -4.614 -7.917 -8.981 -9.528
0.0152 0.01508 8.10000 4.8403110504 2.6132101802    4.319  4.414  3.4864 -0.443    8  0.862  0.391   525.91   276.05   170.70   131.37   108.66  0  -1.3e-05      0.43 6.222e-01 3.624e-01 1.594e-03 3.352e-03 5.432e-03 -1.000 1.541e-02 -6.265 3.135 2.131 0.494 -2.246 -4.566 -7.916 -8.991 -9.551
0.0152 0.01508 8.10000 4.8403348923 2.6132103129    4.303  4.417  3.4856 -0.451    8  0.862  0.389   530.94   279.45   172.70   132.95   109.97  0 -1.36e-05      0.45 6.222e-01 3.624e-01 1.584e-03 3.363e-03 5.431e-03 -1.000 1.541e-02 -6.272 3.225 2.203 0.546 -2.209 -4.536 -7.913 -8.994 -9.561
0.0152 0.01508 8.10000 4.8403635025 2.6132104722    4.284  4.419  3.4850 -0.457    8  0.863  0.386   535.05   282.27   174.34   134.26   111.05  0  -1.4e-05      0.46 6.222e-01 3.624e-01 1.572e-03 3.377e-03 5.431e-03 -1.000 1.541e-02 -6.276 3.301 2.265 0.591 -2.177 -4.509 -7.909 -8.996 -9.569
0.0152 0.01508 8.10000 4.8403635025 2.6132104722    4.283  4.615  3.4574 -0.763    8  0.863  0.392   805.30    -1.00    -1.00    -1.00    -1.00  0 -0.000109      4.21 6.220e-01 3.625e-01 1.597e-03 3.377e-03 5.430e-03 -1.000 1.544e-02 -6.766 22.128 14.042 8.904 3.550 0.209 -5.758 -7.980 -9.633
0.0152 0.01508 8.10000 4.8403644562 2.6132104775    4.282  4.580  3.4622 -0.710    8  0.863  0.392   768.87   446.02   269.87   209.22   173.25  0  -7.6e-05      2.91 6.220e-01 3.625e-01 1.597e-03 3.378e-03 5.430e-03 -1.000 1.544e-02 -6.681 15.757 10.190 6.253 1.660 -1.382 -6.596 -8.445 -9.781
0.0152 0.01508 8.10000 4.8403658867 2.6132104855    4.281  4.521  3.4705 -0.618    8  0.863  0.392   674.16   377.86   230.34   178.15   147.46  0 -4.12e-05      1.55 6.220e-01 3.625e-01 1.596e-03 3.379e-03 5.430e-03 -1.000 1.544e-02 -6.534 8.905 5.965 3.238 -0.414 -3.085 -7.419 -8.859 -9.810
0.0152 0.01508 8.10000 4.8403692245 2.6132105040    4.278  4.432  3.4830 -0.479    8  0.863  0.392   552.21   293.77   181.11   139.56   115.45  0 -1.62e-05      0.56 6.220e-01 3.625e-01 1.595e-03 3.380e-03 5.430e-03 -1.000 1.544e-02 -6.310 3.796 2.617 0.843 -2.010 -4.373 -7.881 -9.000 -9.610
0.0152 0.01508 8.10000 4.8403749466 2.6132105359    4.274  4.333  3.4969 -0.325    8  0.863  0.391   442.59   222.20   138.72   106.46    88.00  0 -5.79e-06      0.21 6.220e-01 3.625e-01 1.592e-03 3.383e-03 5.430e-03 -1.000 1.544e-02 -6.062 1.972 1.103 -0.329 -2.753 -4.957 -7.843 -8.832 -9.289
0.0152 0.01508 8.10000 4.8403825760 2.6132105784    4.268  4.372  3.4913 -0.386    8  0.863  0.390   483.32   248.33   154.25   118.58    98.05  0 -8.72e-06      0.29 6.220e-01 3.625e-01 1.589e-03 3.388e-03 5.430e-03 -1.000 1.544e-02 -6.159 2.439 1.585 0.096 -2.497 -4.763 -7.896 -8.919 -9.419
0.0152 0.01508 8.10000 4.8403940201 2.6132106421    4.260  4.398  3.4874 -0.429    8  0.863  0.389   513.73   268.25   166.04   127.79   105.69  0 -1.16e-05      0.39 6.220e-01 3.625e-01 1.584e-03 3.394e-03 5.430e-03 -1.000 1.544e-02 -6.225 2.958 2.006 0.413 -2.291 -4.599 -7.901 -8.962 -9.506
0.0152 0.01508 8.10000 4.8404088020 2.6132107244    4.249  4.412  3.4851 -0.454    8  0.863  0.387   531.57   280.11   173.04   133.27   110.23  0 -1.35e-05      0.45 6.220e-01 3.625e-01 1.578e-03 3.402e-03 5.430e-03 -1.000 1.544e-02 -6.261 3.256 2.239 0.576 -2.183 -4.511 -7.901 -8.984 -9.553
0.0152 0.01508 8.10000 4.8404273987 2.6132108279    4.235  4.418  3.4839 -0.466    8  0.864  0.385   540.53   286.15   176.59   136.07   112.55  0 -1.46e-05      0.49 6.220e-01 3.625e-01 1.569e-03 3.412e-03 5.429e-03 -1.000 1.544e-02 -6.276 3.432 2.374 0.673 -2.117 -4.457 -7.896 -8.991 -9.574
0.0152 0.01508 8.10000 4.8404507637 2.6132109579    4.217  4.421  3.4832 -0.473    8  0.864  0.383   545.43   289.53   178.56   137.63   113.84  0 -1.52e-05      0.52 6.220e-01 3.625e-01 1.558e-03 3.424e-03 5.429e-03 -1.000 1.544e-02 -6.282 3.608 2.500 0.765 -2.054 -4.405 -7.881 -8.987 -9.582
0.0152 0.01508 8.10000 4.8404793739 2.6132111172    4.196  4.422  3.4826 -0.479    8  0.864  0.379   549.41   292.31   180.18   138.92   114.90  0 -1.57e-05      0.55 6.220e-01 3.625e-01 1.544e-03 3.440e-03 5.429e-03 -1.000 1.544e-02 -6.285 3.755 2.608 0.844 -1.999 -4.359 -7.866 -8.982 -9.587
0.0152 0.01508 8.10000 4.8404793739 2.6132111172    4.195  4.618  3.4548 -0.786    8  0.864  0.387   797.00    -1.00    -1.00    -1.00    -1.00  0 -0.000121      4.75 6.219e-01 3.627e-01 1.576e-03 3.440e-03 5.428e-03 -1.000 1.548e-02 -6.775 24.771 15.648 10.005 4.349 0.888 -5.388 -7.763 -9.541
0.0152 0.01508 8.10000 4.8404803276 2.6132111225    4.195  4.584  3.4596 -0.733    8  0.864  0.387   789.89   462.74   279.39   216.89   179.59  0 -8.52e-05      3.27 6.219e-01 3.627e-01 1.576e-03 3.440e-03 5.428e-03 -1.000 1.548e-02 -6.690 17.575 11.317 7.053 2.226 -0.909 -6.353 -8.308 -9.740
0.0152 0.01508 8.10000 4.8404817581 2.6132111305    4.193  4.526  3.4679 -0.642    8  0.865  0.387   693.07   392.19   238.56   184.75   152.91  0 -4.63e-05      1.74 6.219e-01 3.627e-01 1.575e-03 3.441e-03 5.428e-03 -1.000 1.548e-02 -6.544 9.900 6.614 3.708 -0.088 -2.820 -7.299 -8.799 -9.810
0.0152 0.01508 8.10000 4.8404850960 2.6132111491    4.190  4.437  3.4804 -0.503    8  0.865  0.387   568.28   305.10   187.69   144.82   119.79  0 -1.83e-05      0.66 6.219e-01 3.627e-01 1.574e-03 3.443e-03 5.428e-03 -1.000 1.548e-02 -6.322 4.372 3.039 1.153 -1.793 -4.192 -7.824 -8.979 -9.630
0.0152 0.01508 8.10000 4.8404908180 2.6132111809    4.186  4.337  3.4944 -0.348    8  0.865  0.386   455.21   230.43   143.56   110.31    91.18  0 -6.51e-06      0.20 6.219e-01 3.627e-01 1.572e-03 3.446e-03 5.428e-03 -1.000 1.548e-02 -6.073 1.957 1.180 -0.231 -2.687 -4.904 -7.867 -8.856 -9.313
0.0152 0.01508 8.10000 4.8404989243 2.6132112260    4.179  4.376  3.4888 -0.409    8  0.865  0.385   497.00   257.55   159.64   122.88   101.60  0  -9.8e-06      0.34 6.219e-01 3.627e-01 1.568e-03 3.450e-03 5.428e-03 -1.000 1.548e-02 -6.169 2.711 1.832 0.299 -2.356 -4.645 -7.880 -8.922 -9.443
0.0152 0.01508 8.10000 4.8405103683 2.6132112897    4.170  4.402  3.4849 -0.452    8  0.865  0.384   527.86   278.00   171.72   132.33   109.44  0  -1.3e-05      0.44 6.219e-01 3.627e-01 1.563e-03 3.456e-03 5.428e-03 -1.000 1.548e-02 -6.234 3.227 2.234 0.581 -2.169 -4.494 -7.883 -8.963 -9.527
0.0152 0.01508 8.10000 4.8405251503 2.6132113720    4.157  4.416  3.4827 -0.476    8  0.865  0.382   545.87   290.12   178.85   137.94   114.08  0 -1.51e-05      0.52 6.219e-01 3.627e-01 1.557e-03 3.465e-03 5.428e-03 -1.000 1.548e-02 -6.269 3.649 2.545 0.802 -2.021 -4.374 -7.866 -8.974 -9.571
0.0152 0.01508 8.10000 4.8405442238 2.6132114782    4.142  4.421  3.4815 -0.488    8  0.866  0.380   554.85   296.27   182.45   140.78   116.43  0 -1.63e-05      0.58 6.219e-01 3.627e-01 1.548e-03 3.475e-03 5.427e-03 -1.000 1.549e-02 -6.283 3.961 2.765 0.962 -1.914 -4.286 -7.842 -8.970 -9.590
0.0152 0.01508 8.10000 4.8405680656 2.6132116109    4.122  4.423  3.4808 -0.495    8  0.866  0.377   559.74   299.70   184.45   142.36   117.74  0 -1.69e-05      0.61 6.219e-01 3.627e-01 1.536e-03 3.488e-03 5.427e-03 -1.000 1.549e-02 -6.289 4.138 2.893 1.055 -1.850 -4.233 -7.826 -8.965 -9.597
0.0152 0.01508 8.10000 4.8405966759 2.6132117702    4.099  4.424  3.4801 -0.501    8  0.866  0.374   563.65   302.49   186.07   143.66   118.81  0 -1.74e-05      0.64 6.219e-01 3.627e-01 1.521e-03 3.504e-03 5.427e-03 -1.000 1.549e-02 -6.291 4.285 3.001 1.134 -1.794 -4.186 -7.811 -8.959 -9.602
0.0152 0.01508 8.10000 4.8405966759 2.6132117702    4.098  4.620  3.4521 -0.809    8  0.866  0.384   787.68    -1.00    -1.00    -1.00    -1.00  0 -0.000135      5.28 6.217e-01 3.628e-01 1.561e-03 3.504e-03 5.426e-03 -1.000 1.553e-02 -6.780 27.384 17.235 11.090 5.140 1.561 -5.019 -7.548 -9.448
0.0152 0.01508 8.10000 4.8405976295 2.6132117755    4.097  4.587  3.4569 -0.757    8  0.866  0.384   787.62    -1.00    -1.00    -1.00    -1.00  0 -9.51e-05      3.82 6.217e-01 3.628e-01 1.561e-03 3.504e-03 5.426e-03 -1.000 1.553e-02 -6.697 20.260 12.955 8.181 3.044 -0.214 -5.975 -8.086 -9.645
0.0152 0.01508 8.10000 4.8405990601 2.6132117834    4.096  4.528  3.4652 -0.665    8  0.866  0.383   711.92   406.88   246.96   191.52   158.50  0 -5.18e-05      2.07 6.217e-01 3.628e-01 1.560e-03 3.505e-03 5.426e-03 -1.000 1.553e-02 -6.551 11.561 7.656 4.459 0.441 -2.379 -7.077 -8.674 -9.775
0.0152 0.01508 8.10000 4.8406023979 2.6132118020    4.093  4.440  3.4778 -0.527    8  0.866  0.383   584.24   316.62   194.35   150.17   124.20  0 -2.06e-05      0.77 6.217e-01 3.628e-01 1.559e-03 3.506e-03 5.426e-03 -1.000 1.553e-02 -6.330 4.935 3.442 1.446 -1.587 -4.021 -7.764 -8.955 -9.644
0.0152 0.01508 8.10000 4.8406081200 2.6132118339    4.088  4.340  3.4920 -0.371    8  0.867  0.383   467.65   238.69   148.39   114.18    94.38  0 -7.29e-06      0.24 6.217e-01 3.628e-01 1.557e-03 3.509e-03 5.426e-03 -1.000 1.553e-02 -6.080 2.224 1.443 0.002 -2.531 -4.777 -7.851 -8.857 -9.335
0.0152 0.01508 8.10000 4.8406157494 2.6132118763    4.080  4.378  3.4863 -0.432    8  0.867  0.382   510.49   266.83   165.04   127.21   105.17  0  -1.1e-05      0.39 6.217e-01 3.628e-01 1.554e-03 3.513e-03 5.426e-03 -1.000 1.553e-02 -6.176 2.975 2.057 0.466 -2.233 -4.539 -7.860 -8.920 -9.462
0.0152 0.01508 8.10000 4.8406271935 2.6132119400    4.070  4.404  3.4824 -0.475    8  0.867  0.381   541.77   287.81   177.40   136.91   113.21  0 -1.44e-05      0.50 6.217e-01 3.628e-01 1.549e-03 3.519e-03 5.426e-03 -1.000 1.553e-02 -6.240 3.558 2.502 0.779 -2.026 -4.372 -7.855 -8.956 -9.545
0.0152 0.01508 8.10000 4.8406419754 2.6132120223    4.056  4.417  3.4802 -0.498    8  0.867  0.379   559.89   300.17   184.66   142.62   117.94  0 -1.68e-05      0.62 6.217e-01 3.628e-01 1.543e-03 3.526e-03 5.426e-03 -1.000 1.553e-02 -6.274 4.178 2.937 1.092 -1.817 -4.202 -7.810 -8.951 -9.585
0.0152 0.01508 8.10000 4.8406605721 2.6132121258    4.039  4.423  3.4791 -0.510    8  0.867  0.377   568.87   306.42   188.31   145.50   120.32  0 -1.81e-05      0.68 6.217e-01 3.628e-01 1.535e-03 3.535e-03 5.426e-03 -1.000 1.554e-02 -6.287 4.482 3.147 1.242 -1.715 -4.119 -7.785 -8.945 -9.601
0.0152 0.01508 8.10000 4.8406839371 2.6132122559    4.017  4.425  3.4783 -0.517    8  0.868  0.375   573.72   309.88   190.32   147.11   121.65  0 -1.88e-05      0.71 6.217e-01 3.628e-01 1.524e-03 3.547e-03 5.426e-03 -1.000 1.554e-02 -6.292 4.654 3.268 1.329 -1.655 -4.070 -7.768 -8.939 -9.607
0.0152 0.01508 8.10000 4.8407125473 2.6132124151    3.991  4.425  3.4777 -0.523    8  0.868  0.371   577.60   312.73   191.96   148.43   122.74  0 -1.93e-05      0.74 6.217e-01 3.628e-01 1.510e-03 3.562e-03 5.425e-03 -1.000 1.554e-02 -6.293 4.799 3.371 1.404 -1.602 -4.027 -7.752 -8.932 -9.610
0.0152 0.01508 8.10000 4.8407125473 2.6132124151    3.991  4.621  3.4494 -0.832    8  0.868  0.383   777.30    -1.00    -1.00    -1.00    -1.00  0 -0.000149      5.84 6.215e-01 3.629e-01 1.558e-03 3.561e-03 5.425e-03 -1.000 1.559e-02 -6.782 30.133 18.895 12.209 5.964 2.267 -4.627 -7.316 -9.342
0.0152 0.01508 8.10000 4.8407135010 2.6132124204    3.991  4.588  3.4542 -0.780    8  0.868  0.383   777.24    -1.00    -1.00    -1.00    -1.00  0 -0.000106      4.34 6.215e-01 3.629e-01 1.558e-03 3.561e-03 5.425e-03 -1.000 1.559e-02 -6.700 22.875 14.549 9.276 3.841 0.464 -5.604 -7.868 -9.550
0.0152 0.01508 8.10000 4.8407149315 2.6132124284    3.989  4.530  3.4625 -0.689    8  0.868  0.383   730.35   421.72   255.40   198.36   164.15  0 -5.77e-05      2.38 6.215e-01 3.629e-01 1.557e-03 3.562e-03 5.425e-03 -1.000 1.559e-02 -6.554 13.188 8.677 5.191 0.959 -1.948 -6.858 -8.549 -9.739
0.0152 0.01508 8.10000 4.8407182693 2.6132124470    3.985  4.442  3.4752 -0.550    8  0.868  0.383   600.00   328.30   201.07   155.60   128.68  0  -2.3e-05      0.87 6.215e-01 3.629e-01 1.556e-03 3.563e-03 5.425e-03 -1.000 1.559e-02 -6.334 5.488 3.837 1.732 -1.385 -3.854 -7.703 -8.928 -9.655
